semester,departmentId,serialNumber,attributeCode,systemCode,forGrade,forClass,category,courseName,courseNote,tags,credits,instructors
1131,A7,18,CL1026,A715000,,None,大學國文,大學國文-哲學文論選讀,None,None,2.0,['陳弘學']
1131,A7,19,CL1048,A717200,,None,大學國文,大學國文- 文學與知覺,None,None,2.0,['陳梅香']
1131,A7,20,CL1031,A715500-3,,None,大學國文,大學國文-古典小說與民俗文化,None,None,2.0,['李淑如']
1131,A7,21,CL1051,A718100-2,,None,大學國文,大學國文-民間故事與傳說,None,None,2.0,['林和君']
1131,A7,22,CL1031,A715500-4,,None,大學國文,大學國文-古典小說與民俗文化,None,None,2.0,['李淑如']
1131,A7,23,CL1041,A716500-2,,None,大學國文,大學國文-現代文學選讀,None,None,2.0,['李京珮']
1131,A7,24,CL1051,A718100-3,,None,大學國文,大學國文-民間故事與傳說,None,None,2.0,['林和君']
1131,A7,26,CL1031,A715500-5,,None,大學國文,大學國文-古典小說與民俗文化,None,None,2.0,['李淑如']
1131,A7,27,CL1041,A716500-3,,None,大學國文,大學國文-現代文學選讀,None,None,2.0,['李京珮']
1131,A7,28,CL1058,A718200-1,,None,大學國文,大學國文- 實用中文,None,None,2.0,['林和君']
1131,A7,29,CL1018,A714200,,None,大學國文,大學國文-文學與文化,None,None,2.0,['林素娟']
1131,A7,30,CL1021,A714500,,None,大學國文,大學國文-現代詩專題欣賞,None,None,2.0,['仇小屏']
1131,A7,31,CL1070,A719400-1,,None,大學國文,大學國文 - 生命•文學,None,None,2.0,['王翠玲']
1131,A7,32,CL1023,A714700,,None,大學國文,大學國文-古典戲劇的現代身影：台灣篇,None,None,2.0,['林幸慧']
1131,A7,33,CL1043,A716700,,None,大學國文,大學國文- 古典韻文鑑賞方法論（物象與情感,None,None,2.0,['劉威志']
1131,A7,34,CL1038,A716200-1,,None,大學國文,大學國文-古典詩詞（宋~清）,None,None,2.0,['賴麗娟']
1131,A7,35,CL1064,A718900-2,,None,大學國文,大學國文-儒學與公民社會,None,None,2.0,['陳康寧']
1131,A7,37,CL1041,A716500-4,,None,大學國文,大學國文-現代文學選讀,None,None,2.0,['李京珮']
1131,A7,38,CL1050,A718000-1,,None,大學國文,大學國文-文學鑑賞與創作,None,None,2.0,['林和君']
1131,A7,39,CL1031,A715500-6,,None,大學國文,大學國文-古典小說與民俗文化,None,None,2.0,['李淑如']
1131,A7,40,CL1041,A716500-5,,None,大學國文,大學國文-現代文學選讀,None,None,2.0,['李京珮']
1131,A7,41,CL1050,A718000-2,,None,大學國文,大學國文-文學鑑賞與創作,None,None,2.0,['林和君']
1131,A7,42,CL1076,A71A000,,None,大學國文,大學國文- 中國思想經典選讀,None,None,2.0,['嚴瑋泓']
1131,A7,43,CL1025,A714900,,None,大學國文,大學國文-漢字與古代文明,None,None,2.0,['高佑仁']
1131,A7,44,CL1070,A719400-2,,None,大學國文,大學國文 - 生命•文學,None,None,2.0,['王翠玲']
1131,A7,45,CL1038,A716200-2,,None,大學國文,大學國文-古典詩詞（宋~清）,None,None,2.0,['賴麗娟']
1131,A7,46,CL1049,A717900-2,,None,大學國文,大學國文-現代文學與現代性,None,None,2.0,['廖育正']
1131,A7,48,CL1041,A716500-6,,None,大學國文,大學國文-現代文學選讀,None,None,2.0,['李京珮']
1131,A7,49,CL1031,A715500-7,,None,大學國文,大學國文-古典小說與民俗文化,None,None,2.0,['李淑如']
1131,A7,50,CL1041,A716500-7,,None,大學國文,大學國文-現代文學選讀,None,None,2.0,['李京珮']
1131,A7,51,CL1050,A718000-3,,None,大學國文,大學國文-文學鑑賞與創作,None,None,2.0,['林和君']
1131,A7,52,CL1070,A719400-3,,None,大學國文,大學國文 - 生命•文學,None,None,2.0,['王翠玲']
1131,A7,53,CL1074,A719800,,None,講義,大學國文-唐前古詩選讀,None,None,2.0,['張俐盈']
1131,A7,54,CL1075,A719900,,None,大學國文,大學國文-現代文學與跨媒介敘事,None,None,2.0,['蔡林縉']
1131,A9,1,GE2155,A92F300,,None,人文學,流行樂賞析與實務,"為MOOCS磨課師課程,104學年度(含)以前入學生為「哲學與藝術」","['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101', '遠距課程|0|']",2.0,['楊金峯']
1131,A9,2,GE2153,A92F100,,None,人文學,音樂文化導引,"為MOOCS磨課師課程,104學年度(含)以前入學生為「哲學與藝術」","['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101', '遠距課程|0|']",2.0,['楊金峯']
1131,A9,7,GE2020,A93A200-1,,None,人文學,表演藝術與實作,None,['戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94'],2.0,['胡紫雲']
1131,A9,8,GE2143,A92D300-1,,None,人文學,戲劇賞析,None,['戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94'],2.0,['陳佳彬']
1131,A9,9,GE2044,A94C200,,None,人文學,朝聖的世界史,None,['英語授課|5|'],2.0,['徐維里']
1131,A9,10,GE2026,A93A300,,None,人文學,傳統戲曲與表演藝術,None,['戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94'],2.0,['馬薇茜']
1131,A9,13,GE2183,A92L000,,None,人文學,戲劇製作,None,['戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94'],2.0,['胡紫雲']
1131,A9,15,GE2022,A92P500,,None,人文學,電影藝術與生活,None,"['戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94', '數位人文專長微學程|#07789b|']",2.0,['馬薇茜']
1131,A9,16,GE2105,A925603-1,,None,人文學,女性文學選讀,None,None,2.0,['賴麗娟']
1131,A9,17,GE2105,A925603-2,,None,人文學,女性文學選讀,None,None,2.0,['賴麗娟']
1131,A9,18,GE2112,A915101,,None,人文學,臺灣古典文學,None,None,2.0,['賴麗娟']
1131,A9,20,GE2181,A92K800,,None,人文學,愛爾蘭歷史與文化,None,None,2.0,['張勝柏']
1131,A9,21,GE2108,A937800,,None,人文學,佛教思想與現代社會,None,None,2.0,['陳弘學']
1131,A9,22,GE2078,A92V900,,None,人文學,跨文化溝通的建構與實踐,None,None,2.0,['陳菘霖']
1131,A9,23,GE2126,A92U300,,None,人文學,語言學概論: 語言的科學及應用,限非文學院學生修習,None,2.0,['陳菘霖']
1131,A9,24,GE2126,A939600,,None,人文學,近代世界的形成（16至20世紀）,None,['英語授課|5|'],2.0,['陳計堯']
1131,A9,25,GE2141,A92B600,,None,人文學,解碼台灣當代電影,None,['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101'],2.0,['劉乃慈']
1131,A9,31,GE2070,A92T400-1,,None,人文學,臺灣閩南語曲謠之詞曲賞析與實務,None,['台語授課|5|'],2.0,['楊金峯']
1131,A9,36,GE2128,A92U500,,None,人文學,漫遊藝術,None,['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101'],2.0,"['馬敏元', '楊琬琳', '陳佳彬']"
1131,A9,38,GE2158,A92F600,,None,人文學,基督思想,104學年度(含)以前入學生為「哲學與藝術」,None,2.0,['徐德修']
1131,A9,39,GE2147,A914502-2,,None,人文學,藝術叩門,104學年度(含)以前入學生為「哲學與藝術」,['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101'],2.0,"['楊佳翰', '楊琬琳', '陳佳彬']"
1131,A9,42,GE2042,A92Q700,,None,人文學,韓語與韓國文化,None,['韓語授課|5|'],2.0,['尹遠菱']
1131,A9,45,GE2142,A92B700,,None,人文學,死亡文化史,None,None,2.0,['凃宗呈']
1131,A9,46,GE2149,A92E700-1,,None,人文學,音樂舞蹈戲劇,104學年度(含)以前學生為哲學與藝術,['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101'],2.0,['林怡薇']
1131,A9,47,GE2149,A92E700-2,,None,人文學,音樂舞蹈戲劇,104學年度(含)以前學生為哲學與藝術,['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101'],2.0,['林怡薇']
1131,A9,48,GE2087,A919800,,None,人文學,巴洛克時期至浪漫樂派的音樂與作品探討,None,None,2.0,['林怡薇']
1131,A9,49,GE2088,A919900,,None,人文學,古典音樂在臺灣的實踐,None,None,2.0,['戴文嫺']
1131,A9,50,GE2090,A91A100,,None,人文學,生命故事與個人觀點下的民族誌,None,None,2.0,['李貽峻']
1131,A9,52,GE2047,A92R000-1,,None,人文學,數位音樂創作,None,None,2.0,['張介凡']
1131,A9,54,GE2089,A91A000,,None,人文學,作曲家與音樂敘事,None,None,2.0,['曾士珍']
1131,A9,55,GE2050,A92R300,,None,人文學,音樂與旅行,None,None,2.0,['曾士珍']
1131,A9,56,GE2086,A919700,,None,人文學,亞洲電影配樂風格賞析,None,None,2.0,['邱亭雅']
1131,A9,57,GE2051,A92R400,,None,人文學,世界音樂賞析,None,None,2.0,['邱亭雅']
1131,A9,59,GE2138,A911001,,None,人文學,越南社會與文化,None,"['東南亞文化學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=104', '台語與文化專長微學程|#07789b|', '台語授課|5|']",2.0,['蔣為文']
1131,A9,61,GE2177,A92K400,,None,人文學,近代歐洲文學與文化,None,None,3.0,None
1131,A9,101,GE2034,A92V000,,None,社會科學,基本人權案例分析,None,None,2.0,['蔡文斌']
1131,A9,102,GE2091,A91A200,,None,社會科學,民刑事法律案例分析,None,None,2.0,['蔡文斌']
1131,A9,103,GE2228,A927400,,None,社會科學,性別關係,None,"['性別研究學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=105', '性別專長微學程|#07789b|']",2.0,"['陳麗光', '陳麗君']"
1131,A9,104,GE2058,A93E600,,None,社會科學,台灣原住民族當代議題與社會實踐,None,['原住民族文化暨社會實踐專長微學程|#07789b|'],2.0,['樂鍇．祿璞崚岸']
1131,A9,105,GE2214,A974500-1,,None,社會科學,心理學,遠距授課。,"['醫學、科技與社會學程(STM)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=57', '遠距課程|0|']",2.0,['林君昱']
1131,A9,106,GE2214,A974500-3,,None,社會科學,心理學,遠距授課。,"['醫學、科技與社會學程(STM)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=57', '遠距課程|0|']",2.0,['周麗芳']
1131,A9,107,GE2205,A959800,,None,社會科學,創意思考,遠距授課。,['遠距課程|0|'],2.0,['梁文韜']
1131,A9,109,GE2088,A93E500,,None,社會科學,心理急救你我他—從心理疾病復元之生命敘事,None,None,2.0,"['林靜蘭', '郭旭展', '李孟學', '郭乃文']"
1131,A9,113,GE2204,A952900,,None,社會科學,家庭關係,None,None,2.0,['鄭淑惠']
1131,A9,114,GE2202,A951701,,None,社會科學,應用統計,None,['數據量化分析專長微學程|#07789b|'],2.0,['鄭碧娥']
1131,A9,116,GE2065,A92S800,,None,社會科學,拖延心理學：理論篇,遠距授課。,['遠距課程|0|'],1.0,['林君昱']
1131,A9,118,GE2219,A9E3300,,None,社會科學,潛能開發-魅力學,None,['英語授課|5|'],2.0,['鄭匡佑']
1131,A9,119,GE2059,A94D700,,None,社會科學,現代社會與刑罰,限非法律系學生修習,None,2.0,['古承宗']
1131,A9,121,GE2089,A93E700,,None,社會科學,生活經濟學,None,['英語授課|5|'],2.0,['宋皇叡']
1131,A9,122,GE2090,A93E800,,None,社會科學,運動經濟學,None,['英語授課|5|'],2.0,['宋皇叡']
1131,A9,123,GE2105,A91B600,,None,社會科學,權力與秩序：台灣、中國、日本與美國的政治發展與挑戰,None,None,2.0,None
1131,A9,125,GE2098,A92U200,,None,社會科學,從心理學看成功老化,None,['英語授課|5|'],2.0,['楊馥']
1131,A9,201,GE2424,A961801,,None,生命科學與健康,中藥與健康,None,None,2.0,['吳天賞']
1131,A9,202,GE2070,A94E700,,None,生命科學與健康,實驗生物模式概論,None,None,2.0,"['楊尚訓', '王浩文', '盧福翊', '翁振勛', '蔡宗霖', '陳昌熙', '顏賢章', '王應然', '鄧景浩']"
1131,A9,203,GE2094,A91A500,,None,生命科學與健康,魔術與全人醫療,None,None,2.0,['王維理']
1131,A9,204,GE2411,A962402,,None,生命科學與健康,職能治療與健康,None,None,2.0,"['黃雅淑', '郭立杰', '張雁晴', '古佳苓', '黃意婷', '許嘉芬']"
1131,A9,205,GE2406,A962902,,None,生命科學與健康,疾病媒介,None,None,2.0,['鄭尉弘']
1131,A9,206,GE2409,A965001,,None,生命科學與健康,與婦產科醫師的對話,None,None,2.0,['劉明道']
1131,A9,207,GE2404,A962201,,None,生命科學與健康,生物多樣性,None,None,2.0,"['麥愛堂', '蔣鎮宇', '李亞夫', '邱慈暉', '陳一菁', '仲澤剛史', '許祐薰', '蔡政翰', '吳文鑾', '楊永年']"
1131,A9,208,GE2426,A934101,,None,生命科學與健康,生命科學概論,None,None,2.0,"['許祐薰', '葉多涵', '蔣鎮宇', '宋皇模', '何盧勳', '劉雅心', '邱慈暉', '陳一菁', '李純純', '仲澤剛史', '彭怡禎', '大林祝', '蔡政翰', '蔡文杰', '李瑞花']"
1131,A9,209,GE2403,A952502,,None,生命科學與健康,情緒與壓力管理,None,['醫學、科技與社會學程(STM)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=57'],2.0,['鄭淑惠']
1131,A9,212,GE2434,A948800,,None,生命科學與健康,食品安全與衛生,None,None,2.0,"['廖寶琦', '陳健生']"
1131,A9,214,GE2407,A966001,,None,生命科學與健康,兒童青少年的健康,None,None,2.0,['邱元佑']
1131,A9,215,GE2429,A944300-1,,None,生命科學與健康,基因改造食品的好與壞,部分線上授課,None,2.0,['邱啟洲']
1131,A9,216,GE2422,A963002,,None,生命科學與健康,急難救助,不接受特殊因素人工加簽,None,2.0,"['紀志賢', '林志豪', '施欣怡', '李忠勳', '洪明原', '莊佳璋', '徐祥清', '謝至嘉', '馬宜君', '高嘉隆']"
1131,A9,217,GE2414,A963102,,None,生命科學與健康,動物寄生蟲與生活,None,None,2.0,"['辛致煒', '林威辰']"
1131,A9,218,GE2428,A962501,,None,生命科學與健康,家庭與健康,限非醫學院學生修習,None,2.0,['張文芸']
1131,A9,220,GE2433,A92C400-1,,None,生命科學與健康,日常疼痛控制,"不接受第3階段選課，遠距課程,修課同學需主動善用Moodle信箱接收重要通知（含開通步驟、修課須知與評量方法)",['遠距課程|0|'],2.0,['陳文玲']
1131,A9,223,GE2405,A960502,,None,生命科學與健康,身體結構與功能,None,None,2.0,['吳晉祥']
1131,A9,225,GE2040,A92V500,,None,生命科學與健康,生命故事傳遞生命動力,限非醫學系學生修習,None,2.0,"['賴維淑', '林鵬展', '何宗憲', '沈孟儒']"
1131,A9,226,GE2094,A92T900,,None,生命科學與健康,高齡輔具,None,None,2.0,['蔡宜穎']
1131,A9,227,GE2083,A92W400,,None,生命科學與健康,肌肉解剖與肌力訓練入門,None,None,2.0,['郭怡良']
1131,A9,232,GE2069,A94E600,,None,生命科學與健康,運動醫學與科學入門,限非公衛系學生修習,['英語授課|5|'],2.0,['凌怡婷']
1131,A9,233,GE2047,A94C500,,None,生命科學與健康,生活中之細胞功能運作,None,['英語授課|5|'],2.0,['王之彥']
1131,A9,235,GE2096,A93F200,,None,生命科學與健康,潛意識與神經科學,課程含2天工作坊- 3/29 (六) & 4/26 (六),None,2.0,['張芸瑄']
1131,A9,239,GE2079,A92T800,,None,生命科學與健康,心血管保健之道,限非醫學院學生修習,None,2.0,"['張雅雯', '歐弘毅', '詹世鴻', '李南瑤', '甘宗旦', '劉秉彥']"
1131,A9,240,GE2327,A92N200,,None,生命科學與健康,生活中的毒物,限非醫學院學生修習,None,2.0,"['張雅雯', '吳炳慶', '許釗凱', '蕭雅心', '張惠華', '王應然', '李俊璋', '王仰高']"
1131,A9,300,GE2310,A934200,,None,自然與工程科學,光電科技導論,None,None,2.0,['陳宣燁']
1131,A9,302,GE2092,A91A300,,None,自然與工程科學,探索臺灣的海洋：海洋科學概論,None,['英語授課|5|'],2.0,['廖文軒']
1131,A9,304,GE2302,A932002-1,,None,自然與工程科學,應用化學與實驗,限非理、工、醫、電資及生科院學生修習,None,2.0,['謝慕道']
1131,A9,305,GE2302,A932002-2,,None,自然與工程科學,應用化學與實驗,限非理、工、醫、電資及生科院學生修習,None,2.0,['謝慕道']
1131,A9,307,GE2309,A945501-1,,None,自然與工程科學,環境污染與防治,None,['政治經濟專長微學程|#07789b|'],2.0,['周佩欣']
1131,A9,308,GE2305,A930903,,None,自然與工程科學,材料科技概論,None,None,2.0,['陳雨澤']
1131,A9,311,GE2301,A941000,,None,自然與工程科學,界面化學的生活應用,None,None,2.0,['陳炳宏']
1131,A9,314,GE2621,A936900,,None,自然與工程科學,認知神經科學導論,None,['英語授課|5|'],2.0,['龔俊嘉']
1131,A9,315,GE2316,A943502,,None,自然與工程科學,應用電學,None,None,2.0,['張凌昇']
1131,A9,317,GE2075,A92T600,,None,自然與工程科學,安全耐震我的家,部分同步線上授課,None,2.0,['劉光晏']
1131,A9,319,GE2306,A933002-1,,None,自然與工程科學,科技與國防,None,['政治經濟專長微學程|#07789b|'],2.0,['郭文良']
1131,A9,320,GE2093,A91A400,,None,自然與工程科學,未來戰爭決勝時刻：資訊戰,None,None,2.0,['郭文良']
1131,A9,323,GE2092,A93F000,,None,自然與工程科學,發現台灣在地脊椎動物化石,None,None,2.0,['梁碧清']
1131,A9,401,GE2072,A94E900,,None,科際整合,虛擬世界之設計與研究,None,['英語授課|5|'],2.0,['張昇崑']
1131,A9,402,GE2095,A91A600,,None,科際整合,數位人文：典藏與策展,None,None,2.0,['陳佳彬']
1131,A9,403,GE2071,A94E800,,None,科際整合,台語說醫病,None,"['台語與當代社會專長微學程|#07789b|', '台語授課|5|']",2.0,"['徐祥清', '吳易叡', '蔡美慧', '李歡芳']"
1131,A9,404,GE2032,A93A900,,None,科際整合,通識教育:變動世界之素養與技能,None,None,2.0,['賴明德']
1131,A9,405,GE2568,A92B800,,None,科際整合,三創與設計思維,None,['美學與藝術跨域學分學程，設計思考跨域創力學程(創力學程)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101'],2.0,['邱士峰']
1131,A9,406,GE2565,A92C000,,None,科際整合,無障礙智慧生活環境,None,None,2.0,['洪菁霞']
1131,A9,407,GE2097,A91A800,,None,科際整合,工程的哲學、歷史與社會學研究入門,None,None,2.0,"['陳政宏', '陳恒安', '王秀雲']"
1131,A9,408,GE2516,A9E2900,,None,科際整合,生醫用工程學導論,None,None,2.0,"['周鼎贏', '張志涵', '葉明龍', '鄭國順', '吳炳慶', '林哲偉', '楊岱樺', '涂庭源', '范景翔', '杜翌群', '楊閎蔚', '楊子賢']"
1131,A9,409,GE2100,A91B100,,None,科際整合,設計思考遇見生成式ＡＩ應用之旅,None,None,2.0,['李孟學']
1131,A9,410,GE2553,A94A100,,None,科際整合,生態工程概論,None,None,2.0,['陳景文']
1131,A9,411,GE2504,A941100,,None,科際整合,校園文化資產,None,None,2.0,"['蔡侑樺', '陳佳欣', '顧盼', '陳恒安', '陳文松', '楊尹瑄', '陳政宏', '楊中平', '吳奕芳', '鍾國風']"
1131,A9,412,GE2590,A92J400,,None,科際整合,開放資料與智慧生活,None,"['社會資料科學學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=115', '社會計量科學專長微學程|#07789b|']",2.0,['朱宏杰']
1131,A9,413,GE2558,A92A600,,None,科際整合,諾貝爾生醫獎得主所改變的世界,None,None,2.0,"['呂曉沛', '張純純', '劉宗霖', '洪建中', '林鼎晏', '羅玉枝', '郭瑋君', '許觀達', '王之彥', '陳炳焜']"
1131,A9,414,GE2084,A92W500,,None,科際整合,智慧科技與運動治療,None,None,2.0,['邱雅嵐']
1131,A9,415,GE2101,A91B200,,None,科際整合,健康照護志願服務之理念與實作,None,None,2.0,['李貽峻']
1131,A9,416,GE2102,A91B300,,None,科際整合,系統思維與統計應用—人文與科技,授課教師:桑慧敏,None,3.0,None
1131,A9,417,GE2099,A91B000,,None,科際整合,資料科學應用與專利資訊畫布,None,None,2.0,['張桂豪']
1131,A9,418,GE2040,A92Q000,,None,科際整合,朗讀者：錄製有聲書服務視障者,教室：圖書館總館B1大團體視聽室,None,2.0,['王涵青']
1131,A9,422,GE2098,A91A900,,None,科際整合,ＡＩ在音樂創作與編曲中的應用,None,None,2.0,['張介凡']
1131,A9,423,GE2081,A93D500,,None,科際整合,科技與生命價值,具服務學習內涵課程,['遠距課程|0|'],2.0,"['張書銓', '鄭淑惠', '賴麗娟', '王建力', '方冠榮', '洪郁修', '邵揮洲', '蔡美玲']"
1131,A9,425,GE2082,A93D600,,None,科際整合,藝術治療與情緒:理論與實作,None,['美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101'],2.0,"['翁慧卿', '吳奕芳']"
1131,A9,431,GE2547,A947900,,None,科際整合,"環境,職業與健康人生",None,None,2.0,['郭耀昌']
1131,A9,432,GE5001,A94C100,,None,科際整合,高齡者的教育與學習,限2年級以上選課,None,3.0,['陳麗光']
1131,A9,433,GE2068,A92T100,,None,科際整合,從電影與繪本談老年,None,None,3.0,['陳麗光']
1131,A9,440,GE2055,A94D300,,None,科際整合,永續發展目標（SDGS）概論,None,['英語授課|5|'],2.0,['哈里森約翰']
1131,A9,441,GE2101,A93F500,,None,科際整合,半導體通路商產業分析,限非工科系學生修習,None,3.0,['賴槿峰']
1131,A9,531,GE2104,A91B500,,None,融合通識,薪傳之言,第一階段限四年級以上選課,None,2.0,"['許瑞麟', '張怡玲', '黃兆立']"
1131,A9,542,GE3201,A9K0201-1,,None,融合通識,通識教育生活實踐（一）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達18個合格積點後方可選課。,None,2.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,543,GE3202,A9K0202,,None,融合通識,通識教育生活實踐（二）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達18個合格積點後方可選課。,None,2.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,544,GE3203,A9K0203,,None,融合通識,通識教育生活實踐（三）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達18個合格積點後方可選課。,None,2.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,545,GE3201,A9K0201-2,,None,融合通識,通識教育生活實踐（一）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達18個合格積點後方可選課。,None,2.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,546,GE3109,A94B400,,None,融合通識,通識教育生活實踐（甲）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達9個合格積點後方可選課。,None,1.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,547,GE3110,A934500,,None,融合通識,通識教育生活實踐（乙）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達9個合格積點後方可選課。,None,1.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,548,GE3111,A934600,,None,融合通識,通識教育生活實踐（丙）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達9個合格積點後方可選課。,None,1.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,549,GE3112,A934700,,None,融合通識,通識教育生活實踐（丁）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達9個合格積點後方可選課。,None,1.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,550,GE3113,A93I000,,None,融合通識,通識教育生活實踐（戊）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達9個合格積點後方可選課。,None,1.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,551,GE3114,A93I100,,None,融合通識,通識教育生活實踐（己）,選課請於第16週星期五17:00前依本中心網頁公告事項辦理，逾時不受理。經審查達9個合格積點後方可選課。,None,1.0,"['許瑞麟', '古承宗', '張怡玲', '吳毓庭', '黃兆立']"
1131,A9,573,GE3108,A934400,,None,融合通識,通識專題講座-大學導航,限大一修習,None,2.0,['蔡玫姿']
1131,A9,600,GE2614,A92M500,,None,自然與工程科學,拍出跨域資訊應用首部曲--python,彈性密集課程，僅受理網路抽籤選課; 上課方式與時間請參見課程大綱。限非工學院及電資學院學生修習。,"['遠距課程|0|', '資訊科學專長微學程，人工智慧專長微學程|#07789b|']",1.0,['陳培殷']
1131,A9,601,GE2071,A93D000,,None,社會科學,個人品牌經營-職涯發展與就業增能,彈性密集課程，僅受理網路抽籤選課。,None,2.0,['鄭淑惠']
1131,A9,602,GE2078,A93D300,,None,生命科學與健康,薩提爾成長模式自我探索及關係對話,彈性密集課程，僅受理網路抽籤選課。,None,2.0,['鄭淑惠']
1131,AA,3,CHEM1023,E315921-2,1.0,None,講義,普通化學（二）,EMI課程(英文授課比例:100%),['英語授課|5|'],3.0,['劉詠熙']
1131,AA,4,PHYS1013,C115720-2,1.0,None,講義,普通物理學（二）,EMI課程(英文授課比例:100%),['英語授課|5|'],3.0,['默亮湍']
1131,AF,100,GE1045,A918700-1,,None,講義,踏溯台南,中文班。棄選:3/20下午17:00前；退選5/16下午17:00前；凡106及107學年度之大一新生必修，詳情請閱讀課程查詢之課程公告連結網址。,None,0.0,"['高實玫', '陳玉女']"
1131,AF,101,GE1045,A918701-1,,None,講義,踏溯台南,中文班。棄選:3/20下午17:00前；退選5/16下午17:00前；凡106及107學年度之大一新生必修，詳情請閱讀課程查詢之課程公告連結網址。,None,1.0,"['高實玫', '陳玉女']"
1131,AF,200,GE1045,A918700-2,,None,講義,踏溯台南,英文班。棄選:3/27下午17:00前；退選5/16下午17:00前；凡106及107學年度之大一外藉新生必修。,['英語授課|5|'],0.0,"['陳冠云', '辛佳玲']"
1131,AF,201,GE1045,A918701-2,,None,講義,踏溯台南,英文班。棄選:3/27下午17:00前；退選5/16下午17:00前；凡106及107學年度之大一外藉新生必修。,['英語授課|5|'],1.0,"['陳冠云', '辛佳玲']"
1131,AH,1,CLC2001,AH10700,1.0,None,講義,數位與多媒體輔助華語文教學,華語文教學學程,None,2.0,['洪瑄鍞']
1131,AH,2,CLC2017,AH10800,1.0,None,講義,華語文教學實務,華語文教學學程,None,2.0,['李瑞庭']
1131,AH,3,CLC2005,AH40500,1.0,None,講義,華語文教學導論,華語文教學學程,None,2.0,['劉怡如']
1131,AH,4,CLC2016,AH10600,1.0,None,講義,跨文化溝通,華語文教學學程,None,2.0,['呂典芸']
1131,AH,11,CL,A712900-Y1,1.0,None,大學國文,大學國文:基礎一CEFR/A0,Level 1課程，限已事先申請並經華語中心分級之外籍生選修本課程。,None,2.0,['呂典芸']
1131,AH,12,CL,A712900-Y2,1.0,None,大學國文,大學國文:基礎一CEFR/A0,Level 1課程，限已事先申請並經華語中心分級之外籍生選修本課程。,None,2.0,['李瑞庭']
