semester,departmentId,serialNumber,attributeCode,systemCode,forGrade,forClass,forClassGroup,category,courseName,courseNote,courseLimit,tags,credits,required,instructors,selected,available,time
01130,F8,108,DPS3071,F820420-A,3,,,實習,電子學實驗（二）,,,,1,True,李欣縈,29,0,"0,6,8,35,49210,綜合二館 49210"
01130,F8,112,DPS5005,L786400,3,,,講義,材料科學,,,,3,False,鄭弘隆,46,4,"0,8,10,34,48312,綜合大樓 48312"
01130,F8,113,DPS5002,L762200,3,,,講義,波導光學,,,,3,False,曾碩彥,18,17,"2,2,4,34,48312,綜合大樓 48312"
01130,F8,151,DPS5003,L762400,4,,,講義,材料光學,,,英語授課|5|,3,False,周昱薰,35,10,"3,8,10,34,48312,綜合大樓 48312"
01130,F9,,BME,F910200-Z,1,,,講義,通識課程,依照通識領域科目序號選課,,,2,True,,0,-3,"4,1,2,,,"
01130,F9,16,BME1001,F910801,1,,,講義,普通化學,,,,3,True,"吳炳慶, 楊閎蔚",51,39,"1,8,9,51,5734,醫技醫工館 5734, 4,6,,51,5734,醫技醫工館 5734"
01130,F9,19,BME1401,F910900,1,,,講義,計算機概論,,,,3,True,杜翌群,58,12,"2,6,,51,5734,醫技醫工館 5734, 3,8,9,51,5734,醫技醫工館 5734"
01130,F9,20,BME0001,F911210,1,,,實習,服務學習（一）,,,,0,True,"葉明龍, 周鼎贏",34,6,
01130,F9,21,BME1671,F912410,1,,,實習,醫學工程實驗—醫療器材創新實作（一）,,,醫療器材與系統學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=84,1,True,"吳炳慶, 莊漢聲, 林哲偉, 楊岱樺, 涂庭源, 范景翔, 周鼎贏, 杜翌群",55,5,"3,10,12,51,5734,醫技醫工館 5734"
01130,F9,,BME1002,F910430-Z,2,,,講義,體育（三）,依照體育選項科目序號選課,,,0,True,,0,-3,"3,6,7,,,"
01130,F9,55,BME2001,F920110,2,,,講義,工程數學（一）,,,,3,True,楊子賢,45,5,"0,2,3,51,5725,醫技醫工館 5725, 3,2,,51,5725,醫技醫工館 5725"
01130,F9,56,BME2301,F920900,2,,,講義,電路學,,,,3,True,黃執中,55,1,"3,1,,51,5725,醫技醫工館 5725, 4,6,7,51,5725,醫技醫工館 5725"
01130,F9,57,BME2101,F921100,2,,,講義,工程力學,,,,3,True,莊漢聲,43,7,"1,4,,51,5725,醫技醫工館 5725, 3,3,4,51,5725,醫技醫工館 5725"
01130,F9,58,BME2501,F920700,2,,,講義,解剖學,醫工、護理、醫技、藥學及基醫所合班,,先端手術研究轉譯醫學學分學程，醫療器材與系統學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=116,3,True,"陳政義, 楊岱樺, 吳佳慶, 許鍾瑜, 王家義, 王仰高, 張明敏",47,3,"4,2,4,52,0104,醫學院 第四講堂"
01130,F9,59,BME2571,F920800,2,,,實習,解剖學實驗,,,醫療器材與系統學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=84,1,True,"郭立杰, 楊岱樺, 郭余民, 吳佳慶",49,1,"2,6,7,51,5725,醫技醫工館 5725"
01130,F9,60,BME2302,F921900,2,,,講義,微控制器初探,於暑假期間密集授課。僅113年8、9月上課完成學生可選課。,,多元智慧精準健康產業專長微學程|#07789b|,1,False,"林哲偉, 陳家進, 吳炳慶",26,24,UDlUYww1CzJWDVc7AA9VQAY2AA1dagBsWms=
01130,F9,101,BME3691,F930210,3,,,研討,專題研究（一）,,,,1,True,"范景翔, 陳家進, 葉明龍, 鄭國順, 蘇芳慶, 莊漢聲, 邱文泰, 黃執中, 吳炳慶, 陳芃婷, 林哲偉, 楊岱樺, 涂庭源, 鄭友仁, 周鼎贏, 杜翌群, 楊閎蔚, 楊子賢, 林宙晴",38,2,"4,5,,51,5756,醫技醫工館 5756"
01130,F9,103,BME3701,F930500,3,,,講義,醫療器材專利與法規,,,醫療器材與系統學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=84,2,True,"許曉芬, 翁振勛",56,24,"3,6,7,89,891S2,生科院大樓 891S2"
01130,F9,106,BME3401,F930600,3,,,講義,訊號與系統,,,,3,False,"陳家進, 杜翌群",27,63,"1,1,,51,5734,醫技醫工館 5734, 3,3,4,51,5734,醫技醫工館 5734"
01130,F9,107,BME3501,F940500,3,,,講義,分子生物學,,,醫療器材與系統學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=84,3,False,吳炳慶,13,2,"1,2,4,51,5756,醫技醫工館 5756"
01130,F9,112,BME3271,F930900,3,,,實習,生醫材料與力學實驗,,,,1,False,葉明龍,13,12,"0,5,7,51,5730,醫技醫工館 5730"
01130,F9,113,BME3404,F932400,3,,,講義,醫學資訊與影像系統,,,,3,False,范景翔,32,1,"2,2,4,51,5731,醫技醫工館 5731"
01130,F9,117,BME3101,F921600,3,,,講義,材料力學,,,醫療器材與系統學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=84,3,False,葉明龍,11,14,"1,7,9,51,5730,醫技醫工館 5730"
01130,F9,118,BME3001,F931000,3,,,講義,熱力學,,,,3,False,涂庭源,12,28,"4,6,8,51,5756,醫技醫工館 5756"
01130,F9,121,BME3002,F921710,3,,,講義,電子學與實驗（二）,,,醫療器材與系統學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=84,4,False,林哲偉,24,26,"2,3,4,51,5734,醫技醫工館 5734, 3,8,,51,5731,醫技醫工館 5731"
01130,F9,122,BME2013,F932320,3,,,講義,有機化學（二）,與藥學系合開,,,3,False,陳登豪,1,5,"2,2,,92,13207,生醫卓群大樓 13207, 3,8,9,92,13207,生醫卓群大樓 13207"
01130,F9,153,BME3301,F941500,4,,,講義,醫學影像處理,,,,3,False,鄭國順,27,23,"4,2,4,51,5725,醫技醫工館 5725"
01130,F9,154,BME3091,F941211,4,,,研討,專題研究（三）,,,,1,True,"范景翔, 陳家進, 葉明龍, 鄭國順, 蘇芳慶, 莊漢聲, 邱文泰, 黃執中, 吳炳慶, 陳芃婷, 林哲偉, 楊岱樺, 涂庭源, 鄭友仁, 周鼎贏, 杜翌群, 楊閎蔚, 楊子賢, 林宙晴",48,2,"4,5,,51,5725,醫技醫工館 5725"
01130,F9,155,BME3650,F941400,4,,,實習,校外實習,本課程僅提供本系2024年暑期已完成本系舉辦的實習學生選課,第一階段不受理選課,業界專家參與|2|,1,False,杜翌群,10,0,
01130,FZ,1,FZ6004,FZ20300,1,,,講義,視覺工作坊,本課程為彈性密集課程，教室：藝術中心成大藝坊,,"美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101, 業界專家參與|2|",2,False,陳明惠,26,-2,AGkGMVpjDjdVDgZqBAtSR1IBBgsFMghiCTk=
01130,FZ,3,FZ6002,FZ20100,1,,,講義,設計工作坊-專案規劃,本課程為彈性密集課程。,,美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101,2,False,楊佳翰,20,-2,WTBUY1xlADkDWAZqU1xSR1IBVVhQZ1sxDjw=
01130,FZ,4,CPD6006,FZ20500,1,,,講義,美學藝術生活實踐-寫作篇,本課程為彈性密集課程,,美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101,1,False,楊佳翰,12,-2,VD0DNAozW2JVDgNvVFsAFVADAw5WYQBqWG0=
01130,FZ,5,CPD6010,FZ20900,1,,,講義,設計工作坊—建構桃花源,本課程為彈性密集課程,,"美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101, 業界專家參與|2|",2,False,張珩,17,-2,A2oGMVhhATgDWABsVVoEEQZVBAlUYw1nWGw=
01130,FZ,7,CPD6013,FZ21200,1,,,講義,設計思考Ⅰ—發現與洞察,本課程為彈性密集課程,,"設計思考跨域創力學程(創力學程)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=49, 通識總整課程|3|",2,False,馬敏元,0,-2,Vj9TZAsyXWRQC1wwVVpUQVQHBgtUYw1nADY=
01130,H1,3,ACC1006,H111710,1,,,講義,初級會計學（一）,,,,3,True,林囿成,65,0,"1,2,4,12,63101,會計系館 63101"
01130,H1,5,ACC1011,H115611,1,,,講義,微積分（一）,,,,3,True,黃秀娟,73,0,"2,8,10,12,63101,會計系館 63101"
01130,H1,6,ACC1003,H111210,1,,,講義,經濟學（一）,,,醫學、科技與社會學程(STM)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=57,3,True,伍弘歷,76,0,"1,8,10,12,63101,會計系館 63101"
01130,H1,7,ACC1002,H111100,1,,,講義,民法概要,大一必選,,,3,False,陳柏諭,97,0,"3,7,9,12,63211,會計系館 63211"
01130,H1,10,ACC1012,H112200,1,,,講義,初級會計學,"會研所乙組先修課程,實習課排定於周四[A~B]時段 *此課無法抵免為初級會計學(一)或(二)*",第一階段不受理選課,,3,False,吳思蓉,6,-3,"3,2,4,12,63209,會計系館 63209"
01130,H1,,ACC,H100000-Z1,1,,,講義,通識課程,依照通識領域科目序號選課,,,2,True,,0,-3,"2,3,4,,,"
01130,H1,16,ACC0002,H117910,1,,,實習,服務學習（一）,打掃系館環境、教室,,,0,True,黄馨儀,58,12,"0,10,,12,63101,會計系館 63101"
01130,H1,51,ACC2004,H120310,2,,,講義,統計學（一）,,,,3,True,林良靖,69,0,"2,2,4,12,63104,會計系館 63104"
01130,H1,52,ACC2002,H122110-1,2,,,講義,中級會計學（一）,,,,4,True,李品陞,76,0,"2,7,9,12,63104,會計系館 63104"
01130,H1,53,ACC2008,H130610,2,,,講義,成本會計（一）,,,,3,True,吳思蓉,81,0,"1,2,4,12,63104,會計系館 63104"
01130,H1,54,ACC2006,H121800,2,,,講義,商業應用軟體,,,,3,False,顏盟峯,63,0,"3,2,4,12,63205,會計系館 63205"
01130,H1,62,ACC2003,H122121,2,,,講義,中級會計學（二）,研究所先修課程,第一階段不受理選課,,4,False,謝喻婷,22,-3,"2,2,4,12,63102,會計系館 63102"
01130,H1,70,ACC2015,H122600,2,,,講義,區塊鏈與去中心化金融,線上課程，限有coursera帳號的學生選課,,"FinTech金融科技學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=111, 英語授課|5|, COURSERA|#0645ad|, 金融科技專長微學程|#07789b|",2,False,劉梧柏,51,-3,
01130,H1,71,ACC2018,H122900,2,,,講義,計算思維與商業分析,線上課程，限有coursera帳號的學生選課,,"英語授課|5|, COURSERA|#0645ad|",3,False,吳思蓉,50,-3,
01130,H1,72,ACC2019,H123000,2,,,講義,企業併購財務會計,線上課程，限有coursera帳號的學生選課,,"英語授課|5|, COURSERA|#0645ad|",3,False,廖麗凱,46,-3,
01130,H1,101,ACC3024,H122130,3,,,講義,中級會計學（三）,,,,4,True,周庭楷,68,0,"3,2,4,12,63104,會計系館 63104"
01130,H1,102,ACC3005,H130511,3,,,講義,高級會計學（一）,,,,3,True,劉梧柏,68,0,"1,7,9,12,63104,會計系館 63104"
01130,H1,103,ACC3001,H120402,3,,,講義,公司法及商業會計法,,,,3,True,李育禹,74,0,"2,7,9,12,63211,會計系館 63211"
01130,H1,105,ACC3014,H133600,3,,,講義,固定收益型證券,,,"FinTech金融科技學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=111, 計量財務專長微學程|#07789b|",3,False,王澤世,61,0,"1,2,4,12,63102,會計系館 63102"
01130,H1,106,ACC4025,H144500,3,,,講義,會計與金融數據分析,,需先修以下科目:《初級會計學（一）/必修/3 學分/60 分以上》《初級會計學（二）/必修/3 學分/60 分以上》《統計學（一）/必修/3 學分/60 分以上》,"FinTech金融科技學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=111, 金融科技專長微學程|#07789b|",3,False,劉梧柏,33,0,"0,7,9,12,63205,會計系館 63205"
01130,H1,107,ACC4005,H140700,3,,,講義,管理決策會計,,需先修以下科目:《成本會計（一）/必修/3 學分/60 分以上》《成本會計（二）/必修/3 學分/60 分以上》,,3,False,楊朝旭,17,23,"3,7,9,12,63415,會計系館 63415"
01130,H1,151,ACC3017E,H140620,4,,,講義,審計學（二）,審計實務,,,3,True,黄馨儀,76,0,"3,7,9,12,63104,會計系館 63104"
01130,H1,152,ACC4002,H132801,4,,,講義,所得稅法,大四必選,需先修以下科目:《中級會計學（一）/必修/4 學分/60 分以上》《中級會計學（二）/必修/4 學分/60 分以上》,,3,False,林志隆,72,0,"2,2,4,12,63101,會計系館 63101"
01130,H1,153,ACC4015,H143700,4,,,講義,公司治理與財務報導—國際會計與稅務專題研,本系與統計系、企管系合開 【安永聯合會計師事務所開設】,,,3,False,王金來,56,4,"4,2,4,12,63104,會計系館 63104"
01130,H1,154,ACC3026,H143900,4,,,講義,企業經營與會計實務,【資誠聯合會計師事務所開設】,,業界專家參與|2|,3,False,林姿妤,53,0,"4,7,9,12,63101,會計系館 63101"
01130,H1,155,ACC4019,H144300,4,,,講義,會計師業務實戰研討,【勤業眾信聯合會計師事務所開設】,需先修以下科目:《初級會計學（一）/必修/3 學分/60 分以上》《初級會計學（二）/必修/3 學分/60 分以上》,業界專家參與|2|,3,False,廖鴻儒,13,7,"0,7,9,12,63209,會計系館 63209"
01130,H1,156,ACC5001,H144201,4,,,講義,會計師業務實務研討及專業趨勢發展,大學部、碩士班合開 【安侯建業聯合會計師事務所開設】,,,3,False,蘇彥達,64,0,"1,7,9,12,63211,會計系館 63211"
01130,H2,5,STAT1007,H211610,1,,,講義,統計學（一）,週三第１節另有一節實習課(外加)，欲修課同學此時段不要再選別的課。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,"業界專家參與|2|, 數據量化分析專長微學程|#07789b|",3,True,蘇佩芳,81,-3,"0,2,3,16,62115,統計系館 62115, 2,2,,16,62115,統計系館 62115"
01130,H2,9,STAT1003,H210810,1,,,講義,微積分（一）,週三第6節另有一節實習課(外加)，欲修課同學此時段不要再選別的課。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,,3,True,戴安順,65,-3,"0,6,7,16,62223,統計系館 62223, 2,6,,16,62223,統計系館 62223"
01130,H2,10,STAT1011,H210400,1,,,講義,線性代數,週二第8節另有一節實習課(外加)，欲修課同學此時段不要再選別的課。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,,3,True,王義富,77,-3,"1,8,,16,62223,統計系館 62223, 3,3,4,16,62223,統計系館 62223"
01130,H2,17,STAT1005,H211210,1,,,講義,經濟學（一）,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,醫學、科技與社會學程(STM)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=57,3,True,李繼宇,78,-2,"3,6,8,16,62223,統計系館 62223, AGkANwkwWmNTCAdrV1gHHFBrV1pUYwxnCT8="
01130,H2,19,STAT0011,H217910,1,,,實習,服務學習（一）,,,,0,True,李宜真,55,26,"1,5,,16,62223,統計系館 62223"
01130,H2,,STAT,H200000-Z1,1,,,講義,通識課程,依照通識領域科目序號選課,,,2,True,,0,-3,"4,1,2,,,"
01130,H2,51,STAT2006,H222700,2,,,講義,管理學,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,防災科技管理學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=85,3,True,許經明,73,-3,"1,8,10,16,62117,統計系館 62117"
01130,H2,55,STAT2004,H221100,2,,,講義,程式設計,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,,3,False,許志仲,72,-3,"1,2,,16,62225,統計系館 62225, 4,3,4,16,62225,統計系館 62225"
01130,H2,56,STAT2019,H220702,2,,,講義,機率概論,統計系111級以後入學學生必選。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,需先修以下科目:《微積分（二）/必修/3 學分/50 分以上》,數據量化分析專長微學程|#07789b|,3,False,趙昌泰,76,-3,"2,2,4,16,62223,統計系館 62223"
01130,H2,58,STAT2005,H221900,2,,,講義,品質管制,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,,3,False,林良靖,20,-3,"3,2,4,16,62119,統計系館 62119"
01130,H2,60,STAT2008,H230210,2,,,講義,會計學（一）,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,,3,True,施坤宏,74,-3,"0,8,10,16,62117,統計系館 62117"
01130,H2,61,BA3330,H435200,2,,,講義,商事法,企管系大一、大二生不可上修；企管系與統計系合班，統計系為選修。,,,3,True,林佑鴻,62,-3,"2,7,9,15,62121,企管系館 62121"
01130,H2,63,STAT3024,H234100,2,,,講義,資料庫概論,本課程為Coursera線上課程，限有Coursera帳號同學選修。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,"英語授課|5|, COURSERA|#0645ad|",2,False,李俊毅,65,-3,
01130,H2,101,STAT3026,H233500,3,,,講義,數理統計（二）,週四第１節另有一節實習課(外加)，欲修課同學此時段不要再選別的課。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,需先修以下科目:《數理統計（一）/必修/3 學分/50 分以上》《機率概論/選修/3 學分/50 分以上》,,3,True,趙昌泰,81,-3,"1,3,4,16,62115,統計系館 62115, 3,2,,16,62115,統計系館 62115"
01130,H2,103,STAT3016,H236301,3,,,講義,實驗設計,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,需先修以下科目:《統計學（二）/必修/3 學分/50 分以上》,數據量化分析專長微學程|#07789b|,3,True,李宜真,89,-3,"1,6,,16,62115,統計系館 62115, 2,8,9,16,62115,統計系館 62115"
01130,H2,104,STAT3003,H230100,3,,,講義,無母數統計,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,需先修以下科目:《統計學（二）/必修/3 學分/50 分以上》,英語授課|5|,3,True,張欣民,73,-3,"4,2,4,16,62117,統計系館 62117"
01130,H2,106,STAT4007,H233300,3,,,講義,工業統計,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,數據量化分析專長微學程|#07789b|,3,False,鄭順林,50,-3,"1,1,,16,62117,統計系館 62117, 3,3,4,16,62117,統計系館 62117"
01130,H2,109,STAT2020,H233900,3,,,講義,作業研究,本課程為Coursera線上課程，限有Coursera帳號同學選修。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,"英語授課|5|, COURSERA|#0645ad|",2,False,鄭順林,55,-3,
01130,H2,110,STAT3025,H234000,3,,,講義,衍生性商品,本課程為Coursera線上課程，限有Coursera帳號同學選修。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,"英語授課|5|, COURSERA|#0645ad|",2,False,林良靖,35,-3,
01130,H2,151,STAT4008,H240200,4,,,講義,統計諮詢,統計諮詢及統計資料分析二選一，第二階段選課，請依分班選課。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,需先修以下科目:《實驗設計/必修/3 學分/50 分以上》《迴歸分析/必修/3 學分/50 分以上》；第一階段不受理選課,業界專家參與|2|,3,True,李俊毅,31,-3,"1,7,9,16,62331,統計系館 62331"
01130,H2,152,STAT4009,H240700,4,,,講義,統計資料分析,統計諮詢及統計資料分析二選一，第二階段選課，請依分班選課。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,需先修以下科目:《實驗設計/必修/3 學分/50 分以上》《迴歸分析/必修/3 學分/50 分以上》；第一階段不受理選課,業界專家參與|2|,3,True,溫敏杰,30,-3,"1,7,9,16,62227,統計系館 62227"
01130,H2,158,STAT4021,H244101,4,,,實習,市場調查實務,第二階段選課。本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,第一階段不受理選課,,1,True,趙昌泰,14,-3,"4,10,11,16,62113,統計系館 62113"
01130,H2,160,STAT4018,H243000,4,,,講義,統計問題,本課程第3階段不開放網路登記，加簽方式見統計系網頁最新消息,,,3,False,楊明宗,16,-3,"3,2,4,16,62113,統計系館 62113"
01130,H3,7,IIM2011,H311210,1,,,講義,經濟學（一）,,,醫學、科技與社會學程(STM)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=57,3,True,蔡仰虔,67,11,"4,2,4,13,61102,工管系館 61102"
01130,H3,8,IIM2112,H318300,1,,,講義,工業管理概論,,,業界專家參與|2|,3,True,王俊涵,67,11,"1,3,4,13,61102,工管系館 61102, 3,2,,13,61102,工管系館 61102"
01130,H3,9,IIM2113,H311100,1,,,講義,計算機概論,週四第９堂為實習課，不得衝堂61201,,,3,True,李昇暾,67,11,"0,2,3,13,61104,工管系館 61104, 2,2,,13,61104,工管系館 61104"
01130,H3,10,IIM3226,H321800,1,,,講義,管理數學,,,,3,False,林仁彥,65,15,"2,6,7,13,61101,工管系館 61101, 4,1,,13,61101,工管系館 61101"
01130,H3,11,IIM0100,H317910,1,,,實習,服務學習（一）,,,,0,True,王逸琳,63,7,"2,1,,,,"
01130,H3,,IIM,H300000-Z1,1,,,講義,通識課程,依照通識領域科目序號選課,,,2,True,,0,-3,"3,6,7,,,"
01130,H3,52,IIM3011,H321110,2,,,講義,統計學（一）,週二第９堂為實習課，不得衝堂61201,限2年級以上選課,,3,True,胡政宏,70,10,"0,2,3,13,61101,工管系館 61101, 2,2,,13,61101,工管系館 61101"
01130,H3,53,IIM3113,H320100,2,,,講義,管理學,,限2年級以上選課,防災科技管理學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=85,3,True,李旻陽,68,10,"1,1,,13,61102,工管系館 61102, 3,3,4,13,61102,工管系館 61102"
01130,H3,54,IIM3112,H333401,2,,,講義,資料結構,週一第９堂為實習課，不得衝堂61201,需先修以下科目:《計算機程式及應用/必修/3 學分/50 分以上》,,3,True,王逸琳,74,6,"1,3,4,13,61101,工管系館 61101, 3,2,,13,61101,工管系館 61101"
01130,H3,55,IIM3111,H313500,2,,,講義,會計學,,限2年級以上選課,,3,True,余駿展,63,15,"3,7,9,13,61102,工管系館 61102"
01130,H3,56,IIM3225,H321700,2,,,講義,企業通訊網路,,,,3,False,王惠嘉,70,2,"2,3,4,13,61104,工管系館 61104, 4,2,,13,61104,工管系館 61104"
01130,H3,101,IIM4113,H330500,3,,,講義,生產與作業管理,,限3年級以上選課,,3,True,吳政翰,78,2,"2,3,4,13,61101,工管系館 61101, 4,2,,13,61101,工管系館 61101"
01130,H3,102,IIM4112,H330400,3,,,講義,系統分析與設計,,需先修以下科目:《計算機程式及應用/必修/3 學分/0 分以上》《資料庫管理/必修/3 學分/0 分以上》,,3,True,王維聰,67,18,"0,6,7,13,61101,工管系館 61101, 2,8,,13,61101,工管系館 61101"
01130,H3,103,IIM4122,H333900,3,,,講義,品質管理,,需先修以下科目:《統計學（二）/必修/3 學分/50 分以上》,,3,True,張裕清,66,14,"1,6,7,13,61101,工管系館 61101, 4,9,,13,61101,工管系館 61101"
01130,H3,104,IIM4211,H330300,3,,,講義,隨機過程,,限3年級以上選課,,3,False,莊雅棠,87,49,"0,2,3,13,61200,工管系館 61200, 2,2,,13,61200,工管系館 61200"
01130,H3,105,IIM4213,H337100,3,,,講義,人因工程學,,需先修以下科目:《統計學（二）/必修/3 學分/0 分以上》；限3年級以上選課；第一階段不受理選課,,3,False,林明毅,29,1,"2,9,,13,61103,工管系館 61103, 4,6,7,13,61103,工管系館 61103"
01130,H3,107,IIM4218,H337300,3,,,講義,機率論,,,,3,False,蔡青志,57,3,"1,8,9,13,61103,工管系館 61103, 4,8,,13,61103,工管系館 61103"
01130,H3,161,IIM4794,H335431,4,,,研討,工業與資訊管理專題（二）,,,,2,False,"王逸琳, 王惠嘉, 李昇暾, 王維聰, 劉任修, 吳政翰, 侯建任, 李旻陽, 林仁彥",39,21,
01130,H3,162,IIM4425,H342100,4,,,講義,供應鏈系統,,限4年級以上選課,,3,False,謝中奇,19,41,"1,3,4,13,61103,工管系館 61103, 3,2,,13,61103,工管系館 61103"
01130,H3,163,IIM4433,H344900,4,,,講義,雲端行動應用,,,,3,False,劉任修,32,8,"3,2,4,13,61201,工管系館 61201"
01130,H3,164,IIM0300,H317930,4,,,實習,服務學習（三）,彈性密集授課，統一由系辦公室進行加選。課程內容及上課時間另行轉知修課同學。,第一階段不受理選課,,0,True,王逸琳,33,0,
01130,H3,165,IIM3228,H335900,4,,,講義,網頁程式開發,,,,3,False,侯建任,36,9,"1,2,4,13,61201,工管系館 61201"
01130,H4,7,BA1100,H415510,1,,,講義,經濟學（一）,,,醫學、科技與社會學程(STM)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=57,3,True,方世杰,75,-3,"1,2,4,15,62335,企管系館 62335"
01130,H4,8,BA1103,H415710,1,,,講義,會計學（一）,,,,3,True,黄馨儀,70,-3,"0,5,7,15,62335,企管系館 62335"
01130,H4,9,BA1102,H430700,1,,,講義,管理學,,,"防災科技管理學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=85, 英語授課|5|",3,True,葉時碩,81,-3,"2,2,4,15,62335,企管系館 62335"
01130,H4,16,BA1107,H417910,1,,,實習,服務學習（一）,,,,0,True,周信輝,49,11,"0,10,,15,62335,企管系館 62335"
01130,H4,,BA,H425000-Z1,1,,,講義,通識課程,依照通識領域科目序號選課,,,2,True,,0,-3,"3,6,7,,,"
01130,H4,53,BA1110E,H423300,2,,,講義,專業經理人必備商業英文,本課程為線上課程，限有Coursera帳號同學選修。,,"英語授課|5|, COURSERA|#0645ad|",3,False,林泰宇,40,-3,
01130,H4,56,BA2217,H421700,2,,,講義,管理決策分析,本課程為線上課程，限有Coursera帳號同學選修。,,"英語授課|5|, COURSERA|#0645ad|",3,False,江宣怡,47,-3,
01130,H4,57,BA1106,H420710,2,,,講義,統計學（一）,本系大一同學不可上修,,英語授課|5|,3,True,張欣民,71,-3,"3,2,4,15,62335,企管系館 62335"
01130,H4,58,BA1201,H440800,2,,,講義,財務管理,1. 本系大一生不可上修。2.修課學生需修過【會計學(一)(二)】3學分/60分及格者。,需先修以下科目:《會計學（一）/必修/3 學分/60 分以上》《會計學（二）/必修/3 學分/60 分以上》；限2年級以上選課,"防災科技管理學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=85, 計量財務專長微學程|#07789b|",3,True,蕭惠鈺,65,-3,"1,7,9,15,62210,企管系館 62210"
01130,H4,59,BA1206,H420200,2,,,講義,行銷管理,本系大一同學不可上修,限2年級以上選課,"moocs|4|, 業界專家參與|2|",3,True,蔡惠婷,58,-3,"0,7,9,15,62121,企管系館 62121"
01130,H4,60,BA2000,H423100,2,,,講義,初級績效管理應用,,,,3,False,林泰宇,54,-3,"3,7,9,15,62210,企管系館 62210"
01130,H4,61,BA2535,H436900,2,,,講義,品質管制,,,,3,False,黃瀞瑩,40,-3,"4,2,4,15,62121,企管系館 62121"
01130,H4,62,BA1114E,H423800,2,,,講義,氣候變遷與永續投資,本課程為線上課程，限有Coursera帳號同學選修。,,"英語授課|5|, COURSERA|#0645ad|",1,False,蕭惠鈺,34,11,
01130,H4,103,BA1300,H430201,3,,,講義,資訊管理,本系大一、大二生不可上修。,限3年級以上選課,"英語授課|5|, 業界專家參與|2|, 數位人文專長微學程|#07789b|",3,True,黃振皓,58,-3,"0,7,9,15,62210,企管系館 62210"
